Spectrum Number,Spectrum Name,Frequency (MHz),Wavenumber (cm-1),Pressure (Torr),Temperature (C),Tau (us),Tau Error (%),Alpha (ppm/cm),Model (ppm/cm),Residuals (ppm/cm),QF,Background,CIA (ppm/cm)
4,80_torr,394379525.60738856,13155.0849623905,80.00000000000001,25.0,-54367.91472295593,0.0321821482376068,-0.0006135311550901,5.3887614946976446e-05,0.0006674187700370764,1667.0,0.0,0
4,80_torr,394379677.67035323,13155.090034665023,80.00000000000001,25.0,155543.59954207466,0.0273777706890744,0.0002144505438862,3.597281834828584e-05,-0.00017847772553791416,1667.0,0.0,0
4,80_torr,394379824.7393955,13155.094940360224,80.00000000000001,25.0,45597.275011184785,0.1084292912348163,0.000731543924755,2.6494248486703064e-05,-0.0007050496762682969,1667.0,0.0,0
4,80_torr,394379978.37992436,13155.100065256624,80.00000000000001,25.0,-218846.65003728043,0.0321821482376068,-0.0001524191003798,2.1269889683784763e-05,0.00017368899006358477,1667.0,0.0,0
4,80_torr,394380125.9816631,13155.104988720668,80.00000000000001,25.0,-70637.4008848647,0.0321821482376068,-0.000472220227556,1.871687921620684e-05,0.0004909371067722068,1667.0,0.0,0
4,80_torr,394380276.85875136,13155.110021438612,80.00000000000001,25.0,168794.10067320158,0.0276390388268604,0.0001976159675414,1.7518415186300193e-05,-0.0001800975523550998,1667.0,0.0,0
4,80_torr,394380425.1102531,13155.114966576415,80.00000000000001,25.0,134347.97074124444,0.0354811087528163,0.0002482836870239,1.728813356575114e-05,-0.00023099555345814884,1667.0,0.0,0
4,80_torr,394380575.56287426,13155.119985135658,80.00000000000001,25.0,1819230.5308327638,4.31905303995123e-05,1.833544949608234e-05,1.764242041064405e-05,-6.930290854382899e-07,1667.0,0.0,0
4,80_torr,394380726.2034471,13155.125009964298,80.00000000000001,25.0,59451.888740807604,0.0834119078618445,0.0005610655981888,1.85711392871892e-05,-0.0005424944589016107,1667.0,0.0,0
4,80_torr,394380874.4967738,13155.12995649723,80.00000000000001,25.0,-37727.832191535636,0.0321821482376068,-0.0008841326835444,2.0051404403900654e-05,0.0009041840879483007,1667.0,0.0,0
4,80_torr,394381025.5947702,13155.134996583876,80.00000000000001,25.0,-116532.45418305513,0.0321821482376068,-0.0002862413715875,2.221860517145007e-05,0.00030845997675895006,1667.0,0.0,0
4,80_torr,394381176.7461196,13155.140038450189,80.00000000000001,25.0,128214.75725328947,0.0360923924076787,0.0002601604544937,2.5222447197544522e-05,-0.00023493800729615548,1667.0,0.0,0
4,80_torr,394381326.5147769,13155.145034194851,80.00000000000001,25.0,63541.082730630274,0.0762072420626793,0.0005249581544152,2.9320071650396876e-05,-0.0004956380827648031,1667.0,0.0,0
4,80_torr,394381475.9984353,13155.15002043298,80.00000000000001,25.0,-106177.4075824021,0.0321821482376068,-0.000314157317261,3.5034673512865844e-05,0.00034919199077386583,1667.0,0.0,0
4,80_torr,394381625.49726075,13155.155007177023,80.00000000000001,25.0,7247586.464014581,0.0321821482376068,4.602416223033017e-06,4.329809493364532e-05,3.8695678710612304e-05,1667.0,0.0,0
4,80_torr,394381774.9639712,13155.159992849827,80.00000000000001,25.0,113985.74825207547,0.0363614720915664,0.0002926366675775,5.5876296861936e-05,-0.000236760370715564,1667.0,0.0,0
4,80_torr,394381924.293846,13155.164973958284,80.00000000000001,25.0,-79653.13747588826,0.0321821482376068,-0.0004187708177837,7.626797642518136e-05,0.0004950387942088813,1667.0,0.0,0
4,80_torr,394382075.23751235,13155.170008897034,80.00000000000001,25.0,-407242.12138079887,0.0321821482376068,-8.190805363334388e-05,0.00011193474484429468,0.00019384279847763856,1667.0,0.0,0
4,80_torr,394382224.3545023,13155.174982904417,80.00000000000001,25.0,-123317.1253610353,0.0321821482376068,-0.0002704929215805,0.00017495109289829416,0.00044544401447879417,1667.0,0.0,0
4,80_torr,394382374.70695794,13155.1799981225,80.00000000000001,25.0,67524.5532550751,0.0317856086857995,0.0004939893403487,0.00028686352510499,-0.00020712581524371,1667.0,0.0,0
4,80_torr,394382526.17329115,13155.185050495536,80.00000000000001,25.0,50699.77438806677,0.0288216471513011,0.0006579202752363,0.00047234460659613484,-0.00018557566864016515,1667.0,0.0,0
4,80_torr,394382675.6187353,13155.190035458974,80.00000000000001,25.0,40041.42368772363,0.0150998980162042,0.000833047540466,0.0007364565789033919,-9.65909615626081e-05,1667.0,0.0,0
4,80_torr,394382822.7967367,13155.19494478866,80.00000000000001,25.0,33569.31187101596,0.0321821482376068,0.0009936578279585,0.0010469481909599167,5.3290363001416794e-05,1667.0,0.0,0
4,80_torr,394382973.2753103,13155.199964213583,80.00000000000001,25.0,32083.398593878825,0.0321821482376068,0.0010396781819174,0.0013360568235949064,0.0002963786416775064,1667.0,0.0,0
4,80_torr,394383123.94576,13155.204990038808,80.00000000000001,25.0,36146.01556016576,0.0321821482376068,0.000922823968365,0.0014916579173205595,0.0005688339489555596,1667.0,0.0,0
4,80_torr,394383277.77761215,13155.210121317064,80.00000000000001,25.0,31624.57439138299,0.0321821482376068,0.001054762322079,0.001442340358675505,0.0003875780365965049,1667.0,0.0,0
4,80_torr,394383423.0405934,13155.214966768555,80.00000000000001,25.0,60524.848816638674,0.0321821482376068,0.00055111925386,0.001222794904511127,0.000671675650651127,1667.0,0.0,0
4,80_torr,394383571.7829411,13155.21992827922,80.00000000000001,25.0,29292.497417953266,0.0354643810098609,0.0011387355964866,0.0009125985084072319,-0.00022613708807936808,1667.0,0.0,0
4,80_torr,394383721.82567793,13155.224933166195,80.00000000000001,25.0,59860.239289127625,0.0321821482376068,0.0005572381586833,0.0006113932977105367,5.415513902723673e-05,1667.0,0.0,0
4,80_torr,394383873.46105844,13155.229991178045,80.00000000000001,25.0,181416.22717507827,0.0321821482376068,0.000183866735844,0.0003790080684105088,0.00019514133256650883,1667.0,0.0,0
4,80_torr,394384023.4871774,13155.234995510707,80.00000000000001,25.0,39431.18409793907,0.0948067018518912,0.0008459398388079,0.0002297458414725138,-0.0006161939973353862,1667.0,0.0,0
4,80_torr,394384174.21318924,13155.240023189284,80.00000000000001,25.0,-73854.38626152485,0.0321821482376068,-0.0004516510285753,0.0001418765606814811,0.0005935275892567811,1667.0,0.0,0
4,80_torr,394384322.58915913,13155.244972478898,80.00000000000001,25.0,-154022.35902836587,0.0321821482376068,-0.000216568618545,9.332660642071526e-05,0.00030989522496571525,1667.0,0.0,0
4,80_torr,394384473.0533926,13155.249991425488,80.00000000000001,25.0,-757022.7283571471,0.0321821482376068,-4.4062626220224086e-05,6.537927247247535e-05,0.00010944189869269944,1667.0,0.0,0
4,80_torr,394384623.22817695,13155.255000717094,80.00000000000001,25.0,-157970.04380351494,0.0321821482376068,-0.0002111565504236,4.876958040501698e-05,0.000259926130828617,1667.0,0.0,0
4,80_torr,394384771.7532056,13155.259954978776,80.00000000000001,25.0,-97347.95644738144,0.0321821482376068,-0.0003426513584581,3.825809286299111e-05,0.0003809094513210911,1667.0,0.0,0
4,80_torr,394384923.1794628,13155.26500601502,80.00000000000001,25.0,117329.47594184095,0.0389806406561691,0.0002842969275372,3.094665811299678e-05,-0.0002533502694242032,1667.0,0.0,0
4,80_torr,394385074.86399037,13155.27006566624,80.00000000000001,25.0,774769.5513494897,0.002659837013088,4.305333045383002e-05,2.5697708201699227e-05,-1.7355622252130792e-05,1667.0,0.0,0
4,80_torr,394385222.0113267,13155.274973973052,80.00000000000001,25.0,48801.59485737283,0.1018077240581396,0.0006835106438079,2.188242468305064e-05,-0.0006616282191248494,1667.0,0.0,0
4,80_torr,394385372.4178158,13155.279990993497,80.00000000000001,25.0,69621.37824566354,0.0708185126113584,0.0004791115941732,1.8866323764558165e-05,-0.00046024527040864184,1667.0,0.0,0
4,80_torr,394385524.0666518,13155.285049454173,80.00000000000001,25.0,-122358.29468676593,0.0321821482376068,-0.000272612572815,1.646741827709806e-05,0.00028907999109209807,1667.0,0.0,0
4,80_torr,394385673.33872825,13155.290028634685,80.00000000000001,25.0,-276545.1148492032,0.0321821482376068,-0.0001206183285429,1.4567412470744908e-05,0.0001351857410136449,1667.0,0.0,0
4,80_torr,394385821.97248536,13155.294986523157,80.00000000000001,25.0,71686.80774843146,0.0695944859956423,0.0004653075031165,1.3017713840478686e-05,-0.0004522897892760213,1667.0,0.0,0
4,80_torr,394385973.48842025,13155.300040550728,80.00000000000001,25.0,724386.6076951248,0.0052810531242709,4.604779984261392e-05,1.1709969141131969e-05,-3.4337830701481954e-05,1667.0,0.0,0
4,80_torr,394386123.27548,13155.305036909234,80.00000000000001,25.0,93036.00809589124,0.0535307677442098,0.0003585322522161,1.0628104315187612e-05,-0.0003479041479009124,1667.0,0.0,0
4,80_torr,394386272.6524732,13155.310019589391,80.00000000000001,25.0,177099.25057124227,0.0274851516444338,0.0001883486768703,9.716043686569824e-06,-0.00017863263318373019,1667.0,0.0,0
4,80_torr,394386422.9787985,13155.31503393586,80.00000000000001,25.0,-83597.93035587795,0.0321821482376068,-0.0003990099919677,8.93437801510093e-06,0.00040794436998280094,1667.0,0.0,0
4,80_torr,394386573.3433262,13155.320049556623,80.00000000000001,25.0,-953901.1598092831,0.0321821482376068,-3.4968412792877064e-05,8.264584642763212e-06,4.3232997435640276e-05,1667.0,0.0,0
4,80_torr,394386719.91102225,13155.324938528716,80.00000000000001,25.0,-177598.02742792788,0.0321821482376068,-0.0001878197072507,7.701299884350086e-06,0.00019552100713505008,1667.0,0.0,0
4,80_torr,394386874.3933214,13155.330091503549,80.00000000000001,25.0,-324141.9405303862,0.0321821482376068,-0.0001029067989944,7.18786966669239e-06,0.00011009466866109239,1667.0,0.0,0
4,80_torr,394387023.69510895,13155.335071675116,80.00000000000001,25.0,94560.41462880865,0.0532373303410391,0.000352752361025,6.757999154152728e-06,-0.0003459943618708473,1667.0,0.0,0
4,80_torr,394387173.5078631,13155.340068890697,80.00000000000001,25.0,-52713.769618012724,0.0321821482376068,-0.0006327836115977,6.382689190076842e-06,0.0006391663007877769,1667.0,0.0,0
4,80_torr,394387320.8029883,13155.344982127212,80.00000000000001,25.0,87873.84680760435,0.0574759077486409,0.0003795942789764,6.061036868691119e-06,-0.0003735332421077089,1667.0,0.0,0
4,80_torr,394387471.66238415,13155.350014255,80.00000000000001,25.0,-320876.0308591108,0.0321821482376068,-0.0001039541951155,5.7740988916466646e-06,0.00010972829400714666,1667.0,0.0,0
4,80_torr,394387622.24870354,13155.35503727394,80.00000000000001,25.0,64078.294964111104,0.0792482477693963,0.0005205570706664,5.525491662132921e-06,-0.000515031579004267,1667.0,0.0,0
4,80_torr,394387771.5776075,13155.360018350011,80.00000000000001,25.0,249862.87577950465,0.019723515268141,0.0001334988617887,5.312162930050493e-06,-0.0001281866988586495,1667.0,0.0,0
4,80_torr,394387922.8866223,13155.365065475473,80.00000000000001,25.0,-113371.9755254555,0.0321821482376068,-0.0002942209427437,5.126339993959789e-06,0.0002993472827376598,1667.0,0.0,0
4,80_torr,394388073.6565876,13155.37009462018,80.00000000000001,25.0,-108133.17585013821,0.0321821482376068,-0.0003084752598596,4.9688086987175265e-06,0.0003134440685583175,1667.0,0.0,0
4,80_torr,394388219.95603967,13155.374974644616,80.00000000000001,25.0,-193231.8709517059,0.0321821482376068,-0.0001726237465669,4.8402382483193895e-06,0.00017746398481521938,1667.0,0.0,0
4,80_torr,394388372.3539341,13155.380058091192,80.00000000000001,25.0,208873.57572375648,0.0238441887731907,0.0001596966461853,4.730049304927563e-06,-0.00015496659688037245,1667.0,0.0,0
4,80_torr,394388519.9250892,13155.384980535073,80.00000000000001,25.0,72190.40962376018,0.0703829399785373,0.000462061507805,4.6468350316385305e-06,-0.00045741467277336144,1667.0,0.0,0
4,80_torr,394388669.20524085,13155.389959984946,80.00000000000001,25.0,58487.91058439299,0.0870498575411997,0.0005703128934942,4.5821802534490395e-06,-0.0005657307132407509,1667.0,0.0,0
4,80_torr,394388820.9863728,13155.395022858542,80.00000000000001,25.0,-201840.35207920978,0.0321821482376068,-0.0001652613522331,4.537622337264473e-06,0.00016979897457036446,1667.0,0.0,0
4,80_torr,394388968.55726534,13155.399945293664,80.00000000000001,25.0,212312.26978958095,0.0234795561527565,0.0001571101357113,4.514640445917983e-06,-0.000152595495265382,1667.0,0.0,0
4,80_torr,394389123.0122538,13155.405097357512,80.00000000000001,25.0,991775.2743620345,0.0044801542759735,3.363303198022548e-05,4.5123191877953625e-06,-2.912071279243012e-05,1667.0,0.0,0
4,80_torr,394389270.39171827,13155.410013407283,80.00000000000001,25.0,-75130.9457900224,0.0321821482376068,-0.0004439769680664,4.5314729193984674e-06,0.00044850844098579846,1667.0,0.0,0
4,80_torr,394389420.6645543,13155.415025969543,80.00000000000001,25.0,168823.79688279366,0.0296979051432205,0.0001975812067713,4.573601792369123e-06,-0.0001930076049789309,1667.0,0.0,0
4,80_torr,394389571.48357886,13155.42005675069,80.00000000000001,25.0,89591.04999893719,0.0565754136201252,0.0003723185465536,4.640495479805279e-06,-0.00036767805107379474,1667.0,0.0,0
4,80_torr,394389720.4196654,13155.425024723783,80.00000000000001,25.0,55205.912742941844,0.0922441309793535,0.0006042180603939,4.733048963399887e-06,-0.0005994850114305001,1667.0,0.0,0
4,80_torr,394389869.7094694,13155.430004495622,80.00000000000001,25.0,-123920.60336231187,0.0321821482376068,-0.0002691756545301,4.855352474109477e-06,0.0002740310070042095,1667.0,0.0,0
4,80_torr,394390016.9217188,13155.434914967698,80.00000000000001,25.0,-358181.04858518415,0.0321821482376068,-9.31272317493432e-05,5.008959871438941e-06,9.813619162078215e-05,1667.0,0.0,0
4,80_torr,394390171.61238426,13155.440074892887,80.00000000000001,25.0,152214.46848994118,0.0329183359377066,0.0002191408599375,5.2093483256855394e-06,-0.00021393151161181446,1667.0,0.0,0
4,80_torr,394390322.10757345,13155.445094872048,80.00000000000001,25.0,519062.5063624335,0.0014367832451528,6.426279900965186e-05,5.455116524934329e-06,-5.880768248471753e-05,1667.0,0.0,0
4,80_torr,394390470.8444993,13155.450056201858,80.00000000000001,25.0,-426855.09978766565,0.0321821482376068,-7.81445730328816e-05,5.755509695352942e-06,8.390008272823455e-05,1667.0,0.0,0
4,80_torr,394390619.6704937,13155.455020502675,80.00000000000001,25.0,-228286.91519671373,0.0321821482376068,-0.0001461161691684,6.127913324522298e-06,0.0001522440824929223,1667.0,0.0,0
4,80_torr,394390769.12012106,13155.460005605646,80.00000000000001,25.0,5496652.282807332,0.0321821482376068,6.068495477537996e-06,6.595417229276482e-06,5.269217517384855e-07,1667.0,0.0,0
4,80_torr,394390919.8381916,13155.46503301933,80.00000000000001,25.0,75139.39285405482,0.0592141807635075,0.000443927056805,7.194390777561107e-06,-0.0004367326660274389,1667.0,0.0,0
4,80_torr,394391069.6034358,13155.470028650148,80.00000000000001,25.0,-165798.6120655243,0.0321821482376068,-0.000201186301286,7.967826491934435e-06,0.00020915412777793444,1667.0,0.0,0
4,80_torr,394391218.8838775,13155.475008109694,80.00000000000001,25.0,385081.9437028799,0.0037581152048065,8.662158811983202e-05,9.001605315135504e-06,-7.761998280469652e-05,1667.0,0.0,0
4,80_torr,394391367.6771517,13155.47997131908,80.00000000000001,25.0,2315911.950514073,0.0321821482376068,1.4403142361440356e-05,1.0348575510159077e-05,-4.054566851281279e-06,1667.0,0.0,0
4,80_torr,394391515.87997806,13155.48491483325,80.00000000000001,25.0,320267.3290037702,0.0056902157454931,0.0001041517710332,1.2495014735889668e-05,-9.165675629731033e-05,1667.0,0.0,0
4,80_torr,394391667.7744998,13155.48998148912,80.00000000000001,25.0,1346304.1730860302,0.0321821482376068,2.477628026908277e-05,1.603064817814808e-05,-8.74563209093469e-06,1667.0,0.0,0
4,80_torr,394391819.7378614,13155.49505044124,80.00000000000001,25.0,-40484.610349380004,0.0321821482376068,-0.0008239281354557,2.2126337262747594e-05,0.0008460544727184476,1667.0,0.0,0
4,80_torr,394391968.02189225,13155.4999966641,80.00000000000001,25.0,-182911.43274124654,0.0321821482376068,-0.0001823637211732,3.2591368964041936e-05,0.00021495509013724193,1667.0,0.0,0
4,80_torr,394392115.6870061,13155.504922242111,80.00000000000001,25.0,117700.95010195038,0.0269669969021043,0.0002833996623725,5.0331150173547185e-05,-0.0002330685121989528,1667.0,0.0,0
4,80_torr,394392268.77989,13155.51002887104,80.00000000000001,25.0,448465.2134398279,0.0321821482376068,7.43790343602442e-05,7.938034605635595e-05,5.001311696111753e-06,1667.0,0.0,0
4,80_torr,394392420.5178579,13155.515090304838,80.00000000000001,25.0,-77398.72363227633,0.0321821482376068,-0.0004309684702075,0.00011900217473106121,0.0005499706449385612,1667.0,0.0,0
4,80_torr,394392566.1322331,13155.519947477567,80.00000000000001,25.0,-58456.671871949504,0.0321821482376068,-0.0005706176635044,0.00016153245363656986,0.0007321501171409699,1667.0,0.0,0
4,80_torr,394392718.2479516,13155.525021511769,80.00000000000001,25.0,185340.75249089065,0.0321821482376068,0.0001799734223128,0.00019831741211438967,1.834398980158966e-05,1667.0,0.0,0
4,80_torr,394392868.87814045,13155.530045994034,80.00000000000001,25.0,-177300.95772485182,0.0321821482376068,-0.0001881344012342,0.0002134829761841581,0.0004016173774183581,1667.0,0.0,0
4,80_torr,394393017.51634264,13155.535004030777,80.00000000000001,25.0,175275.5048080172,0.0321821482376068,0.0001903084492973,0.00020166244275114312,1.1353993453843114e-05,1667.0,0.0,0
4,80_torr,394393167.96928275,13155.54002260066,80.00000000000001,25.0,758570.3001364493,0.0321821482376068,4.397273332981157e-05,0.00016830214507230226,0.0001243294117424907,1667.0,0.0,0
4,80_torr,394393318.049112,13155.545028724906,80.00000000000001,25.0,72458.23478692914,0.0414373659161117,0.0004603536039472,0.00012700699281531134,-0.0003333466111318887,1667.0,0.0,0
4,80_torr,394393468.85436296,13155.550059046613,80.00000000000001,25.0,-664988.2818910482,0.0321821482376068,-5.016089821155724e-05,9.024243076392866e-05,0.0001404033289754859,1667.0,0.0,0
4,80_torr,394393619.0598467,13155.55506936224,80.00000000000001,25.0,501805.579625746,0.0321821482376068,6.647277526226971e-05,6.478651936967276e-05,-1.6862558925969583e-06,1667.0,0.0,0
4,80_torr,394393764.6124013,13155.55992447286,80.00000000000001,25.0,840855.6299963245,0.0321821482376068,3.966960359171409e-05,5.120441458336935e-05,1.1534810991655262e-05,1667.0,0.0,0
4,80_torr,394393917.49967664,13155.565024243426,80.00000000000001,25.0,327876.53961672937,0.0321821482376068,0.0001017346637817,4.654334494175441e-05,-5.519131883994559e-05,1667.0,0.0,0
4,80_torr,394394066.53578955,13155.569995553042,80.00000000000001,25.0,-120782.4804790377,0.0321821482376068,-0.000276169270473,4.9813003696249475e-05,0.0003259822741692495,1667.0,0.0,0
4,80_torr,394394213.7033756,13155.57490453531,80.00000000000001,25.0,145650.1596456358,0.015114390309801,0.0002290173220611,6.115077429233277e-05,-0.00016786654776876722,1667.0,0.0,0
4,80_torr,394394368.8378394,13155.580079264017,80.00000000000001,25.0,-94472.95278555289,0.0321821482376068,-0.0003530789346188,8.615789772527883e-05,0.0004392368323440788,1667.0,0.0,0
4,80_torr,394394513.52067286,13155.58490536386,80.00000000000001,25.0,55932.64746948713,0.0605634459652205,0.0005963674352803,0.00013029415419946763,-0.00046607328108083234,1667.0,0.0,0
4,80_torr,394394664.27256984,13155.589933905869,80.00000000000001,25.0,-59527.28524661387,0.0321821482376068,-0.0005603549596059,0.00021213600219948303,0.0007724909618053831,1667.0,0.0,0
4,80_torr,394394817.2185993,13155.595035636265,80.00000000000001,25.0,41834.5705613466,0.0578682435749801,0.0007973407895009,0.0003489818470864354,-0.0004483589424144646,1667.0,0.0,0
4,80_torr,394394965.47463185,13155.5999809252,80.00000000000001,25.0,150393.7053852762,0.0321821482376068,0.0002217939203929,0.0005378772360911042,0.0003160833156982042,1667.0,0.0,0
4,80_torr,394395120.5834151,13155.605154797291,80.00000000000001,25.0,38363.28156290457,0.0050408151356949,0.0008694879103374,0.0007678488906394644,-0.0001016390196979356,1667.0,0.0,0
4,80_torr,394395263.49834025,13155.609921926063,80.00000000000001,25.0,31472.800736906378,0.0044788781992687,0.0010598487817673,0.000951520566828492,-0.00010832821493880795,1667.0,0.0,0
4,80_torr,394395416.19582427,13155.615015365873,80.00000000000001,25.0,22671.662322057146,0.05371556552766,0.0014712820368431,0.0010442727326290058,-0.00042700930421409413,1667.0,0.0,0
4,80_torr,394395565.14464754,13155.61998376382,80.00000000000001,25.0,24793.16610506507,0.0421343093820033,0.0013453872481821,0.0009928036852056216,-0.00035258356297647843,1667.0,0.0,0
4,80_torr,394395716.6749717,13155.625038271366,80.00000000000001,25.0,19756.216391945658,0.1210477844983899,0.0016884006966746,0.0008192907342083228,-0.0008691099624662772,1667.0,0.0,0
4,80_torr,394395864.15699154,13155.629957742018,80.00000000000001,25.0,46276.58466460567,0.006128698952523,0.0007208053438163,0.0006008379914924631,-0.00011996735232383689,1667.0,0.0,0
4,80_torr,394396013.0728689,13155.634925041006,80.00000000000001,25.0,64826.577719562585,0.0056921205150212,0.0005145483641619,0.0003970409037394226,-0.00011750746042247747,1667.0,0.0,0
4,80_torr,394396166.0310546,13155.640027176889,80.00000000000001,25.0,91729.86337445375,0.0056083485631438,0.0003636374054505,0.00024204145940552634,-0.00012159594604497365,1667.0,0.0,0
4,80_torr,394396314.9176494,13155.644993499114,80.00000000000001,25.0,138156.0872616873,0.0014434069040392,0.0002414400275873,0.0001463820753090296,-9.505795227827041e-05,1667.0,0.0,0
4,80_torr,394396466.8684185,13155.650062031196,80.00000000000001,25.0,74925.4784889346,0.041162706342991,0.0004451944811369,9.007677170601492e-05,-0.0003551177094308851,1667.0,0.0,0
4,80_torr,394396616.16284484,13155.65504195722,80.00000000000001,25.0,-3379668.227309219,0.0321821482376068,-9.869729001882674e-06,5.940203449194329e-05,6.927176349382596e-05,1667.0,0.0,0
4,80_torr,394396767.8566401,13155.660101917578,80.00000000000001,25.0,69937.1148475737,0.053092558500037,0.000476948607224,4.177168344756337e-05,-0.00043517692377643665,1667.0,0.0,0
4,80_torr,394396915.5141414,13155.66502724166,80.00000000000001,25.0,-591861.8528693857,0.0321821482376068,-5.635843796673347e-05,3.146753667335345e-05,8.782597464008692e-05,1667.0,0.0,0
4,80_torr,394397063.47712743,13155.669962755615,80.00000000000001,25.0,36662.021133562885,0.1219178363629569,0.0009098355324791,2.476921199472972e-05,-0.0008850663204843703,1667.0,0.0,0
4,80_torr,394397213.5018661,13155.674967042238,80.00000000000001,25.0,48527.47381948559,0.0881722545635153,0.0006873716452642,2.008506584012771e-05,-0.0006672865794240723,1667.0,0.0,0
4,80_torr,394397365.6563968,13155.680042371074,80.00000000000001,25.0,-4936049.05622231,0.0321821482376068,-6.757714346004444e-06,1.6650386743695393e-05,2.3408101089699837e-05,1667.0,0.0,0
4,80_torr,394397512.9552311,13155.68495573131,80.00000000000001,25.0,60126.37260686303,0.0681809944696889,0.0005547716929128,1.4143581936177079e-05,-0.0005406281109766229,1667.0,0.0,0
4,80_torr,394397669.5233052,13155.690178280109,80.00000000000001,25.0,53014.592533052986,0.0796857861831693,0.0006291929811404,1.2079594864852598e-05,-0.0006171133862755474,1667.0,0.0,0
4,80_torr,394397811.9693746,13155.694929769536,80.00000000000001,25.0,107684.42528244074,0.0305182305752236,0.0003097607609673,1.0585868510568227e-05,-0.00029917489245673176,1667.0,0.0,0
4,80_torr,394397963.17314714,13155.699973384491,80.00000000000001,25.0,464536.38639857515,0.0321821482376068,7.18058057376698e-05,9.294853662340885e-06,-6.251095207532892e-05,1667.0,0.0,0
4,80_torr,394398113.30849344,13155.704981360586,80.00000000000001,25.0,99679.62305596926,0.0341673637691977,0.000334636192405,8.240638169875034e-06,-0.00032639555423512497,1667.0,0.0,0
4,80_torr,394398264.5057956,13155.710024759715,80.00000000000001,25.0,214105.83962213786,0.0065042217378605,0.0001557940202784,7.355626851650082e-06,-0.00014843839342674992,1667.0,0.0,0
4,80_torr,394398413.17553335,13155.714983848373,80.00000000000001,25.0,716573.5104278356,0.0321821482376068,4.6549878043774615e-05,6.621226517828024e-06,-3.992865152594659e-05,1667.0,0.0,0
4,80_torr,394398563.95656365,13155.720013362165,80.00000000000001,25.0,1505398.1732273472,0.0321821482376068,2.2157865017402063e-05,5.98612569234044e-06,-1.6171739325061622e-05,1667.0,0.0,0
4,80_torr,394398712.5342703,13155.724969380995,80.00000000000001,25.0,-4689729.592590716,0.0321821482376068,-7.112650923949828e-06,5.447808227763823e-06,1.256045915171365e-05,1667.0,0.0,0
4,80_torr,394398862.6036899,13155.729975158012,80.00000000000001,25.0,-1034594.0032539496,0.0321821482376068,-3.224106211219514e-05,4.976257468900517e-06,3.7217319581095656e-05,1667.0,0.0,0
4,80_torr,394399013.15189,13155.734996905425,80.00000000000001,25.0,68362.75413951359,0.0565271504769345,0.0004879324997899,4.563493577722493e-06,-0.0004833690062121775,1667.0,0.0,0
4,80_torr,394399159.87009704,13155.739890898025,80.00000000000001,25.0,606712.4888136198,0.0321821482376068,5.497894000013273e-05,4.209777740382411e-06,-5.076916225975032e-05,1667.0,0.0,0
4,80_torr,394399312.8949325,13155.744995257102,80.00000000000001,25.0,-51461.05049608266,0.0321821482376068,-0.0006481874971121,3.883832560130527e-06,0.0006520713296722305,1667.0,0.0,0
4,80_torr,394399463.5184796,13155.750019517822,80.00000000000001,25.0,-97153.18742125906,0.0321821482376068,-0.0003433382929083,3.5993491264951468e-06,0.00034693764203479514,1667.0,0.0,0
4,80_torr,394399614.2214175,13155.755046426735,80.00000000000001,25.0,-180960.49691222372,0.0321821482376068,-0.0001843297851685,3.3454946338867494e-06,0.00018767527980238674,1667.0,0.0,0
4,80_torr,394399762.36692303,13155.759988028887,80.00000000000001,25.0,79703.6732203885,0.0443262589704339,0.0004185052980881,3.121749830891957e-06,-0.00041538354825720804,1667.0,0.0,0
4,80_torr,394399914.2821033,13155.765055373851,80.00000000000001,25.0,131368.32291727795,0.0186528259389187,0.0002539151659934,2.9149663466679072e-06,-0.0002510001996467321,1667.0,0.0,0
4,80_torr,394400063.7918718,13155.770042482916,80.00000000000001,25.0,47749.45331334312,0.0867115013550225,0.0006985715480536,2.731538310733403e-06,-0.0006958400097428666,1667.0,0.0,0
4,80_torr,394400216.25724477,13155.775128180334,80.00000000000001,25.0,226757.01775548665,0.0014791516710053,0.0001471019942403,2.5620903849372532e-06,-0.00014453990385536274,1667.0,0.0,0
4,80_torr,394400363.4048943,13155.780036497594,80.00000000000001,25.0,187127.0187994421,0.0058821167650347,0.0001782554423932,2.413357921085286e-06,-0.00017584208447211472,1667.0,0.0,0
4,80_torr,394400512.01192427,13155.78499349454,80.00000000000001,25.0,232537.58285020132,0.0321821482376068,0.0001434452405971,2.2761713716942366e-06,-0.00014116906922540575,1667.0,0.0,0
4,80_torr,394400662.7485586,13155.790021527446,80.00000000000001,25.0,-411125.5599000087,0.0321821482376068,-8.113436082137033e-05,2.1488661858802853e-06,8.328322700725061e-05,1667.0,0.0,0
4,80_torr,394400812.20982283,13155.795007018582,80.00000000000001,25.0,-3172441.015664372,0.0321821482376068,-1.051443016753133e-05,2.0331114855362677e-06,1.2547541653067598e-05,1667.0,0.0,0
4,80_torr,394400960.8816069,13155.799966175497,80.00000000000001,25.0,101161.81962276099,0.0222879560772108,0.0003297331902906,1.92719909623834e-06,-0.00032780599119436164,1667.0,0.0,0
4,80_torr,394401113.17743623,13155.805046217549,80.00000000000001,25.0,367779.0890895041,0.0321821482376068,9.069686262586144e-05,1.8272475076087902e-06,-8.886961511825264e-05,1667.0,0.0,0
4,80_torr,394401262.10654813,13155.810013957993,80.00000000000001,25.0,68309.24694571768,0.0456098004668921,0.0004883147013218,1.737012493066288e-06,-0.0004865776888287337,1667.0,0.0,0
